tx_id,gene_id
ENST00000646690,ENSG00000149970
ENST00000643484,ENSG00000149970
ENST00000645238,ENSG00000149970
ENST00000306051,ENSG00000168229
ENST00000553372,ENSG00000168229
ENST00000675505,ENSG00000141627
ENST00000269445,ENSG00000141627
ENST00000442713,ENSG00000141627
ENST00000577734,ENSG00000141627
ENST00000583270,ENSG00000141627
ENST00000584983,ENSG00000141627
ENST00000418472,ENSG00000141627
ENST00000580615,ENSG00000141627
ENST00000583225,ENSG00000141627
ENST00000581738,ENSG00000141627
ENST00000583280,ENSG00000141627
ENST00000578396,ENSG00000141627
ENST00000578596,ENSG00000141627
ENST00000579058,ENSG00000141627
ENST00000583353,ENSG00000141627
ENST00000577481,ENSG00000141627
ENST00000584977,ENSG00000141627
ENST00000581409,ENSG00000141627
ENST00000582095,ENSG00000141627
ENST00000577836,ENSG00000141627
ENST00000610913,ENSG00000278195
ENST00000617123,ENSG00000278195
ENST00000344532,ENSG00000136161
ENST00000430805,ENSG00000136161
ENST00000544492,ENSG00000136161
ENST00000544904,ENSG00000136161
ENST00000462703,ENSG00000136161
ENST00000481144,ENSG00000136161
ENST00000611827,ENSG00000136161
ENST00000244050,ENSG00000124216
ENST00000346753,ENSG00000187045
ENST00000381792,ENSG00000187045
ENST00000406725,ENSG00000187045
ENST00000406856,ENSG00000187045
ENST00000676104,ENSG00000187045
ENST00000429068,ENSG00000187045
ENST00000442782,ENSG00000187045
ENST00000423761,ENSG00000187045
ENST00000340446,ENSG00000189139
ENST00000445930,ENSG00000100519
ENST00000555887,ENSG00000100519
ENST00000458604,ENSG00000100519
ENST00000557240,ENSG00000100519
ENST00000554956,ENSG00000100519
ENST00000554952,ENSG00000100519
ENST00000553899,ENSG00000100519
ENST00000554044,ENSG00000100519
ENST00000555339,ENSG00000100519
ENST00000556813,ENSG00000100519
ENST00000553798,ENSG00000100519
ENST00000557517,ENSG00000100519
ENST00000557085,ENSG00000100519
ENST00000555175,ENSG00000100519
ENST00000551328,ENSG00000100519
ENST00000557557,ENSG00000100519
ENST00000557632,ENSG00000100519
ENST00000612399,ENSG00000100519
ENST00000380419,ENSG00000178462
ENST00000479328,ENSG00000178462
ENST00000354670,ENSG00000104081
ENST00000397573,ENSG00000104081
ENST00000561360,ENSG00000104081
ENST00000561282,ENSG00000104081
ENST00000558774,ENSG00000104081
ENST00000431415,ENSG00000104081
ENST00000559701,ENSG00000104081
ENST00000557870,ENSG00000104081
ENST00000560430,ENSG00000104081
ENST00000558057,ENSG00000104081
ENST00000406189,ENSG00000176624
ENST00000591040,ENSG00000176624
ENST00000592416,ENSG00000176624
ENST00000381312,ENSG00000185736
ENST00000381310,ENSG00000185736
ENST00000474762,ENSG00000185736
ENST00000490172,ENSG00000185736
ENST00000381305,ENSG00000185736
ENST00000477140,ENSG00000185736
ENST00000469464,ENSG00000185736
ENST00000370351,ENSG00000101194
ENST00000370349,ENSG00000101194
ENST00000488738,ENSG00000101194
ENST00000411611,ENSG00000101194
ENST00000459704,ENSG00000101194
ENST00000487303,ENSG00000101194
ENST00000483113,ENSG00000101194
ENST00000353809,ENSG00000104044
ENST00000354638,ENSG00000104044
ENST00000445578,ENSG00000104044
ENST00000431101,ENSG00000104044
ENST00000377084,ENSG00000178235
ENST00000674365,ENSG00000178235
ENST00000380490,ENSG00000132965
ENST00000479597,ENSG00000132965
ENST00000617770,ENSG00000132965
ENST00000380433,ENSG00000178473
ENST00000351808,ENSG00000032742
ENST00000319980,ENSG00000032742
ENST00000389373,ENSG00000032742
ENST00000537103,ENSG00000032742
ENST00000461115,ENSG00000032742
ENST00000482172,ENSG00000032742
ENST00000470695,ENSG00000032742
ENST00000354452,ENSG00000196628
ENST00000616053,ENSG00000196628
ENST00000643689,ENSG00000196628
ENST00000356073,ENSG00000196628
ENST00000636400,ENSG00000196628
ENST00000637169,ENSG00000196628
ENST00000637923,ENSG00000196628
ENST00000635990,ENSG00000196628
ENST00000636822,ENSG00000196628
ENST00000637250,ENSG00000196628
ENST00000637239,ENSG00000196628
ENST00000638154,ENSG00000196628
ENST00000637115,ENSG00000196628
ENST00000635822,ENSG00000196628
ENST00000636751,ENSG00000196628
ENST00000570287,ENSG00000196628
ENST00000564999,ENSG00000196628
ENST00000629387,ENSG00000196628
ENST00000568673,ENSG00000196628
ENST00000457482,ENSG00000196628
ENST00000543082,ENSG00000196628
ENST00000540999,ENSG00000196628
ENST00000537578,ENSG00000196628
ENST00000562680,ENSG00000196628
ENST00000568740,ENSG00000196628
ENST00000626631,ENSG00000196628
ENST00000537856,ENSG00000196628
ENST00000544241,ENSG00000196628
ENST00000675707,ENSG00000196628
ENST00000561992,ENSG00000196628
ENST00000561831,ENSG00000196628
ENST00000674764,ENSG00000196628
ENST00000564228,ENSG00000196628
ENST00000567880,ENSG00000196628
ENST00000566286,ENSG00000196628
ENST00000566279,ENSG00000196628
ENST00000565018,ENSG00000196628
ENST00000564403,ENSG00000196628
ENST00000398339,ENSG00000196628
ENST00000570177,ENSG00000196628
ENST00000626584,ENSG00000196628
ENST00000626466,ENSG00000196628
ENST00000630720,ENSG00000196628
ENST00000563760,ENSG00000196628
ENST00000628689,ENSG00000196628
ENST00000629343,ENSG00000196628
ENST00000570146,ENSG00000196628
ENST00000628636,ENSG00000196628
ENST00000627136,ENSG00000196628
ENST00000628078,ENSG00000196628
ENST00000628360,ENSG00000196628
ENST00000562030,ENSG00000196628
ENST00000563686,ENSG00000196628
ENST00000566514,ENSG00000196628
ENST00000630828,ENSG00000196628
ENST00000562607,ENSG00000196628
ENST00000569012,ENSG00000196628
ENST00000630268,ENSG00000196628
ENST00000630319,ENSG00000196628
ENST00000568169,ENSG00000196628
ENST00000625925,ENSG00000196628
ENST00000566777,ENSG00000196628
ENST00000565580,ENSG00000196628
ENST00000630712,ENSG00000196628
ENST00000568186,ENSG00000196628
ENST00000562638,ENSG00000196628
ENST00000631043,ENSG00000196628
ENST00000565908,ENSG00000196628
ENST00000627685,ENSG00000196628
ENST00000626595,ENSG00000196628
ENST00000637068,ENSG00000196628
ENST00000626425,ENSG00000196628
ENST00000566376,ENSG00000196628
ENST00000590810,ENSG00000196628
ENST00000563824,ENSG00000196628
ENST00000568147,ENSG00000196628
ENST00000563888,ENSG00000196628
ENST00000564343,ENSG00000196628
ENST00000627784,ENSG00000196628
ENST00000625716,ENSG00000196628
ENST00000562543,ENSG00000196628
ENST00000562847,ENSG00000196628
ENST00000569357,ENSG00000196628
ENST00000674598,ENSG00000196628
ENST00000637500,ENSG00000196628
ENST00000627320,ENSG00000196628
ENST00000630224,ENSG00000196628
ENST00000636710,ENSG00000196628
ENST00000565124,ENSG00000196628
ENST00000627568,ENSG00000196628
ENST00000637941,ENSG00000196628
ENST00000628391,ENSG00000196628
ENST00000565393,ENSG00000196628
ENST00000461124,ENSG00000067082
ENST00000497571,ENSG00000067082
ENST00000173785,ENSG00000067082
ENST00000492125,ENSG00000067082
ENST00000469435,ENSG00000067082
ENST00000380946,ENSG00000067082
ENST00000542957,ENSG00000067082
ENST00000370996,ENSG00000132825
ENST00000371419,ENSG00000101132
ENST00000441080,ENSG00000101132
ENST00000493356,ENSG00000101132
ENST00000487129,ENSG00000101132
ENST00000474326,ENSG00000101132
ENST00000356708,ENSG00000165629
ENST00000493053,ENSG00000165629
ENST00000462760,ENSG00000165629
ENST00000460362,ENSG00000165629
ENST00000335698,ENSG00000165629
ENST00000465936,ENSG00000165629
ENST00000460820,ENSG00000165629
ENST00000472202,ENSG00000165629
ENST00000473809,ENSG00000165629
ENST00000480528,ENSG00000165629
ENST00000442551,ENSG00000101182
ENST00000370873,ENSG00000101182
ENST00000484488,ENSG00000101182
ENST00000370861,ENSG00000101182
ENST00000486193,ENSG00000101182
ENST00000370858,ENSG00000101182
ENST00000676114,ENSG00000102445
ENST00000676307,ENSG00000102445
ENST00000378781,ENSG00000102445
ENST00000378797,ENSG00000102445
ENST00000429979,ENSG00000102445
ENST00000441284,ENSG00000102445
ENST00000676084,ENSG00000102445
ENST00000676063,ENSG00000102445
ENST00000389908,ENSG00000102445
ENST00000675291,ENSG00000102445
ENST00000676051,ENSG00000102445
ENST00000675992,ENSG00000102445
ENST00000487195,ENSG00000102445
ENST00000378784,ENSG00000102445
ENST00000378787,ENSG00000102445
ENST00000409879,ENSG00000102445
ENST00000675585,ENSG00000102445
ENST00000417405,ENSG00000102445
ENST00000675678,ENSG00000102445
ENST00000631139,ENSG00000102445
ENST00000675351,ENSG00000102445
ENST00000439642,ENSG00000102445
ENST00000625989,ENSG00000280709
ENST00000628444,ENSG00000280709
ENST00000321662,ENSG00000180998
ENST00000542169,ENSG00000180998
ENST00000555622,ENSG00000180998
ENST00000555369,ENSG00000180998
ENST00000348616,ENSG00000124215
ENST00000477058,ENSG00000124215
ENST00000370991,ENSG00000124215
ENST00000497614,ENSG00000124215
ENST00000244049,ENSG00000124215
ENST00000350849,ENSG00000124215
ENST00000456106,ENSG00000124215
ENST00000437398,ENSG00000100014
ENST00000421374,ENSG00000100014
ENST00000314328,ENSG00000100014
ENST00000651059,ENSG00000100014
ENST00000416735,ENSG00000100014
ENST00000541492,ENSG00000100014
ENST00000440893,ENSG00000100014
ENST00000472799,ENSG00000100014
ENST00000438063,ENSG00000230031
ENST00000454856,ENSG00000230031
ENST00000317623,ENSG00000126773
ENST00000391611,ENSG00000126773
ENST00000406854,ENSG00000126773
ENST00000406949,ENSG00000126773
ENST00000556907,ENSG00000126773
ENST00000555569,ENSG00000126773
ENST00000483571,ENSG00000126773
ENST00000553513,ENSG00000126773
ENST00000554534,ENSG00000126773
ENST00000555740,ENSG00000126773
ENST00000555929,ENSG00000126773
ENST00000556360,ENSG00000126773
ENST00000553898,ENSG00000126773
ENST00000376234,ENSG00000125247
ENST00000342624,ENSG00000125247
ENST00000328767,ENSG00000125247
ENST00000489713,ENSG00000125247
ENST00000462211,ENSG00000125247
ENST00000478272,ENSG00000125247
ENST00000496511,ENSG00000125247
ENST00000440120,ENSG00000125247
ENST00000480433,ENSG00000125247
ENST00000423847,ENSG00000125247
ENST00000475272,ENSG00000125247
ENST00000560386,ENSG00000134146
ENST00000558973,ENSG00000134146
ENST00000256538,ENSG00000134146
ENST00000558266,ENSG00000134146
ENST00000561411,ENSG00000134146
ENST00000559784,ENSG00000134146
ENST00000559585,ENSG00000134146
ENST00000440392,ENSG00000134146
ENST00000560526,ENSG00000134146
ENST00000354989,ENSG00000197586
ENST00000360031,ENSG00000197586
ENST00000376652,ENSG00000197586
ENST00000439162,ENSG00000197586
ENST00000433417,ENSG00000197586
ENST00000417467,ENSG00000197586
ENST00000433259,ENSG00000197586
ENST00000427553,ENSG00000197586
ENST00000435520,ENSG00000197586
ENST00000418890,ENSG00000197586
ENST00000425813,ENSG00000197586
ENST00000447877,ENSG00000197586
ENST00000376666,ENSG00000197586
ENST00000471478,ENSG00000197586
ENST00000485936,ENSG00000197586
ENST00000481322,ENSG00000197586
ENST00000463734,ENSG00000197586
ENST00000490187,ENSG00000197586
ENST00000344320,ENSG00000188277
ENST00000358415,ENSG00000151655
ENST00000473227,ENSG00000151655
ENST00000480387,ENSG00000151655
ENST00000429820,ENSG00000151655
ENST00000379587,ENSG00000151655
ENST00000477751,ENSG00000151655
ENST00000645694,ENSG00000126778
ENST00000554986,ENSG00000126778
ENST00000555955,ENSG00000126778
ENST00000553535,ENSG00000126778
ENST00000555627,ENSG00000126778
ENST00000299084,ENSG00000166068
ENST00000561205,ENSG00000166068
ENST00000561317,ENSG00000166068
ENST00000358654,ENSG00000258555
ENST00000467385,ENSG00000128271
ENST00000486351,ENSG00000128271
ENST00000424232,ENSG00000128271
ENST00000611543,ENSG00000128271
ENST00000486108,ENSG00000128271
ENST00000464977,ENSG00000128271
ENST00000444262,ENSG00000128271
ENST00000496258,ENSG00000128271
ENST00000337539,ENSG00000128271
ENST00000496497,ENSG00000128271
ENST00000472248,ENSG00000128271
ENST00000610595,ENSG00000128271
ENST00000618076,ENSG00000128271
ENST00000436735,ENSG00000128271
ENST00000439591,ENSG00000128271
ENST00000337537,ENSG00000154001
ENST00000555899,ENSG00000154001
ENST00000556484,ENSG00000154001
ENST00000553266,ENSG00000154001
ENST00000556150,ENSG00000154001
ENST00000556878,ENSG00000154001
ENST00000422769,ENSG00000154001
ENST00000671947,ENSG00000288335
ENST00000673387,ENSG00000288335
ENST00000710608,ENSG00000288335
ENST00000313640,ENSG00000133106
ENST00000313624,ENSG00000133106
ENST00000540470,ENSG00000133106
ENST00000398762,ENSG00000133106
ENST00000535677,ENSG00000133106
ENST00000476830,ENSG00000133106
ENST00000537828,ENSG00000133106
ENST00000538562,ENSG00000133106
ENST00000542706,ENSG00000133106
ENST00000536042,ENSG00000133106
ENST00000616417,ENSG00000248905
ENST00000334528,ENSG00000248905
ENST00000561249,ENSG00000248905
ENST00000672206,ENSG00000248905
ENST00000558882,ENSG00000248905
ENST00000559610,ENSG00000248905
ENST00000560317,ENSG00000248905
ENST00000558711,ENSG00000248905
ENST00000558628,ENSG00000248905
ENST00000558197,ENSG00000248905
ENST00000559150,ENSG00000248905
ENST00000674090,ENSG00000248905
ENST00000320930,ENSG00000248905
ENST00000415388,ENSG00000100024
ENST00000382760,ENSG00000100024
ENST00000326010,ENSG00000100024
ENST00000498140,ENSG00000100024
ENST00000486043,ENSG00000100024
ENST00000248484,ENSG00000127863
ENST00000403372,ENSG00000127863
ENST00000464735,ENSG00000127863
ENST00000382258,ENSG00000127863
ENST00000382263,ENSG00000127863
ENST00000468770,ENSG00000100028
ENST00000215829,ENSG00000100028
ENST00000402849,ENSG00000100028
ENST00000378825,ENSG00000151468
ENST00000378839,ENSG00000151468
ENST00000615808,ENSG00000182256
ENST00000555083,ENSG00000182256
ENST00000553440,ENSG00000182256
ENST00000554786,ENSG00000182256
ENST00000554696,ENSG00000182256
ENST00000557596,ENSG00000182256
ENST00000451330,ENSG00000182256
ENST00000333743,ENSG00000182256
ENST00000652248,ENSG00000286070
ENST00000404603,ENSG00000286070
ENST00000439775,ENSG00000286070
ENST00000651180,ENSG00000286070
ENST00000267328,ENSG00000139832
ENST00000379562,ENSG00000151657
ENST00000498098,ENSG00000151657
ENST00000463666,ENSG00000151657
ENST00000471320,ENSG00000151657
ENST00000460089,ENSG00000151657
ENST00000541239,ENSG00000134905
ENST00000540006,ENSG00000134905
ENST00000375781,ENSG00000134905
ENST00000257347,ENSG00000134905
ENST00000535516,ENSG00000134905
ENST00000537802,ENSG00000134905
ENST00000481787,ENSG00000134905
ENST00000542774,ENSG00000134905
ENST00000487253,ENSG00000134905
ENST00000471986,ENSG00000134905
ENST00000480437,ENSG00000134905
ENST00000535615,ENSG00000134905
ENST00000620794,ENSG00000134905
ENST00000535398,ENSG00000134905
ENST00000540215,ENSG00000134905
ENST00000543487,ENSG00000134905
ENST00000541362,ENSG00000134905
ENST00000537386,ENSG00000134905
ENST00000545506,ENSG00000134905
ENST00000537404,ENSG00000134905
ENST00000539405,ENSG00000134905
ENST00000537743,ENSG00000134905
ENST00000465145,ENSG00000134905
ENST00000539269,ENSG00000134905
ENST00000544488,ENSG00000134905
ENST00000541443,ENSG00000134905
ENST00000542126,ENSG00000134905
ENST00000542709,ENSG00000134905
ENST00000537394,ENSG00000134905
ENST00000540629,ENSG00000134905
ENST00000540785,ENSG00000134905
ENST00000537412,ENSG00000134905
ENST00000485188,ENSG00000134905
ENST00000446942,ENSG00000178026
ENST00000318753,ENSG00000178026
ENST00000491910,ENSG00000178026
ENST00000404045,ENSG00000178026
ENST00000460524,ENSG00000178026
ENST00000495297,ENSG00000178026
ENST00000465334,ENSG00000178026
ENST00000464490,ENSG00000178026
ENST00000640487,ENSG00000284588
ENST00000638300,ENSG00000284588
ENST00000639836,ENSG00000284588
ENST00000640213,ENSG00000284588
ENST00000640539,ENSG00000284588
ENST00000456869,ENSG00000100031
ENST00000411974,ENSG00000100031
ENST00000412658,ENSG00000100031
ENST00000445029,ENSG00000100031
ENST00000400382,ENSG00000100031
ENST00000419133,ENSG00000100031
ENST00000438643,ENSG00000100031
ENST00000452551,ENSG00000100031
ENST00000412898,ENSG00000100031
ENST00000400380,ENSG00000100031
ENST00000455483,ENSG00000100031
ENST00000430289,ENSG00000100031
ENST00000447416,ENSG00000100031
ENST00000432867,ENSG00000100031
ENST00000451366,ENSG00000100031
ENST00000428855,ENSG00000100031
ENST00000425895,ENSG00000100031
ENST00000474191,ENSG00000100031
ENST00000487766,ENSG00000100031
ENST00000466310,ENSG00000100031
ENST00000401885,ENSG00000100031
ENST00000404532,ENSG00000100031
ENST00000403838,ENSG00000100031
ENST00000404223,ENSG00000100031
ENST00000404920,ENSG00000100031
ENST00000490087,ENSG00000100031
ENST00000639229,ENSG00000284290
ENST00000356189,ENSG00000176244
ENST00000496890,ENSG00000176244
ENST00000640537,ENSG00000283738
ENST00000644637,ENSG00000283738
ENST00000640207,ENSG00000283738
ENST00000646392,ENSG00000283738
ENST00000389286,ENSG00000166450
ENST00000561465,ENSG00000166450
ENST00000559842,ENSG00000166450
ENST00000623053,ENSG00000166450
ENST00000561292,ENSG00000166450
ENST00000558349,ENSG00000166450
ENST00000639842,ENSG00000283892
ENST00000642166,ENSG00000283892
ENST00000442123,ENSG00000198252
ENST00000354586,ENSG00000198252
ENST00000556861,ENSG00000198252
ENST00000639656,ENSG00000284218
ENST00000642866,ENSG00000284218
ENST00000378203,ENSG00000152464
ENST00000378201,ENSG00000152464
ENST00000451677,ENSG00000152464
ENST00000378202,ENSG00000152464
ENST00000378197,ENSG00000152464
ENST00000441850,ENSG00000152464
ENST00000616640,ENSG00000152464
ENST00000640496,ENSG00000288373
ENST00000638852,ENSG00000288373
ENST00000640588,ENSG00000284282
ENST00000639550,ENSG00000284282
ENST00000638831,ENSG00000284161
ENST00000644765,ENSG00000284161
ENST00000640448,ENSG00000284487
ENST00000639463,ENSG00000284487
ENST00000639732,ENSG00000284316
ENST00000639637,ENSG00000284316
ENST00000640255,ENSG00000284493
ENST00000638444,ENSG00000284493
ENST00000638809,ENSG00000283826
ENST00000639322,ENSG00000283826
ENST00000397146,ENSG00000123243
ENST00000613909,ENSG00000123243
ENST00000473591,ENSG00000123243
ENST00000492668,ENSG00000123243
ENST00000434980,ENSG00000123243
ENST00000468389,ENSG00000123243
ENST00000476417,ENSG00000123243
ENST00000461751,ENSG00000123243
ENST00000397145,ENSG00000123243
ENST00000639157,ENSG00000283855
ENST00000643647,ENSG00000283855
ENST00000381750,ENSG00000120158
ENST00000381732,ENSG00000120158
ENST00000442869,ENSG00000120158
ENST00000473230,ENSG00000120158
ENST00000381730,ENSG00000120158
ENST00000381728,ENSG00000120158
ENST00000441844,ENSG00000120158
ENST00000445485,ENSG00000120158
ENST00000448872,ENSG00000120158
ENST00000640662,ENSG00000284559
ENST00000642325,ENSG00000284559
ENST00000638391,ENSG00000284548
ENST00000638803,ENSG00000284548
ENST00000039007,ENSG00000036473
ENST00000643344,ENSG00000036473
ENST00000488812,ENSG00000036473
ENST00000639480,ENSG00000283934
ENST00000638543,ENSG00000283934
ENST00000647126,ENSG00000285443
ENST00000646695,ENSG00000285443
ENST00000644791,ENSG00000285443
ENST00000642783,ENSG00000285443
ENST00000643962,ENSG00000285443
ENST00000645637,ENSG00000285443
ENST00000645428,ENSG00000285443
ENST00000644767,ENSG00000285443
ENST00000647142,ENSG00000285443
ENST00000644808,ENSG00000285443
ENST00000639728,ENSG00000284330
ENST00000645488,ENSG00000284330
ENST00000639127,ENSG00000284454
ENST00000645293,ENSG00000284454
ENST00000644019,ENSG00000284454
ENST00000644668,ENSG00000284454
ENST00000466522,ENSG00000126790
ENST00000247194,ENSG00000126790
ENST00000463432,ENSG00000126790
ENST00000478430,ENSG00000126790
