"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000048052",4797.92494757799,0.994895524796006,0.102940662282105,9.66474765889428,4.25667652376172e-22,4.9056654662251e-20
"ENSG00000048140",3028.8207973833,0.0242133354821874,0.104748964983459,0.231155844699859,0.8171937318782,0.912750771433294
"ENSG00000048162",4081.27191888666,-0.373301544849372,0.098508950371878,-3.78951905832042,0.000150939231508108,0.00126410612843862
"ENSG00000048342",2154.76545583197,0.0933041379902655,0.118590081644681,0.786778596458203,0.431411485017429,0.650746428858686
"ENSG00000048392",9306.79368458705,0.994572557640109,0.0767703656212564,12.9551624457124,2.19670583040671e-38,8.52107549433862e-36
"ENSG00000048405",1374.8311978885,-0.0446063182930769,0.145475521521844,-0.306624219844292,0.759129416346834,0.881834361082466
"ENSG00000048462",1.7297452388316,2.95431484124062,5.34036823456385,0.553204331888528,0.580123501026981,NA
"ENSG00000048471",1404.97375474135,0.692369271029867,0.178984347018696,3.86832302691556,0.000109586428532511,0.000952904625139996
"ENSG00000048540",4.01001620832246,-1.68119564176161,3.43994548380068,-0.488727408523961,0.625034696631278,NA
"ENSG00000048544",4359.86812756078,-0.119586372476715,0.0964236787579358,-1.24021790100882,0.214894808997066,0.421936671887573
"ENSG00000048545",46.3725326100876,0.603997121313993,0.729868097001873,0.827542844789451,0.407929448302334,0.629874752019449
"ENSG00000048649",6364.27973553645,0.223605485832266,0.107237922168032,2.08513444975087,0.0370570979642619,0.119170247291828
"ENSG00000048707",1735.65589493778,0.758638300785718,0.188392726976516,4.02689802818284,5.65175283462359e-05,0.000533761740391055
"ENSG00000048740",611.521709780554,1.42025422540888,0.248151697872962,5.72333067870427,1.0445566854249e-08,2.19163977902343e-07
"ENSG00000048828",12000.8857664968,-0.0759761152666203,0.0697860219334584,-1.08870104874389,0.276285739183904,0.497623843659809
"ENSG00000048991",4117.36770530789,-0.188201239990571,0.0904346020417685,-2.08107555892874,0.0374269905774194,0.120104692926408
"ENSG00000049089",222.732171155228,-0.182382082926588,0.364523851811046,-0.500329627321965,0.616842995880173,0.79586619874294
"ENSG00000049130",2091.2999686753,1.03961853232201,0.146287109893918,7.10669951081746,1.18850806491119e-12,4.78532462388546e-11
"ENSG00000049167",2481.81362971286,0.0868749213421889,0.12575602501139,0.690821146218007,0.489677944937597,0.701142348328407
"ENSG00000049192",218.611935538226,0.217662590608012,0.333147714767653,0.653351594381537,0.513529637460006,0.720824687008564
"ENSG00000049239",2084.75567854691,0.252978056286561,0.135155364674387,1.87175741707352,0.0612401719846193,0.174326775593948
"ENSG00000049245",3051.39640507414,0.235679327031937,0.109165288207806,2.15892185969683,0.0308562296538079,0.10427910676034
"ENSG00000049246",604.934583897122,-1.06858012747726,0.219130211779258,-4.87646189359641,1.08005540909638e-06,1.56869417591496e-05
"ENSG00000049249",53.9236434694855,-0.163760828959255,0.720144816227998,-0.227399858013292,0.820112830684445,0.913761583059587
"ENSG00000049283",111.65258647289,1.72302469607175,0.63167103915825,2.72772470045138,0.0063772806888649,0.0298043702837812
"ENSG00000049323",4545.83610113855,-0.198067278794844,0.105419170842885,-1.87885445513549,0.0602643691485156,0.172196285831475
"ENSG00000049449",9128.5615066354,-0.0286411946856791,0.0778007759527181,-0.368135077509834,0.712772516590862,0.854961467973532
"ENSG00000049540",2135.57116282816,-0.0662885310745761,0.192227511259797,-0.344844141403811,0.730211546158909,0.865303452031274
"ENSG00000049541",2596.08423559197,-1.09039432756335,0.117142366472088,-9.30828324885481,1.29915144822006e-20,1.29947827877307e-18
"ENSG00000049618",7441.48896840129,-0.0653966686527213,0.0716671314955581,-0.91250573712127,0.3615025508054,0.586068967177277
"ENSG00000049656",7506.88256220913,-0.22303934946188,0.0974352361096623,-2.28910359708937,0.0220733338813903,0.0806326521150423
"ENSG00000049759",1836.92919900562,-0.00857922457676723,0.143086279716261,-0.0599584012791426,0.952188766020223,0.976881056301485
"ENSG00000049768",16.5597972069735,-0.000834060139862499,1.33554572148503,-0.000624508862890208,0.999501714052605,NA
"ENSG00000049769",198.022049632729,-0.380903832396918,0.379725223426415,-1.00310384693402,0.315810758789815,0.54095550834787
"ENSG00000049860",5370.64682816451,-0.203346457488789,0.101839416071509,-1.99673628672423,0.0458538380472918,0.14051241624357
"ENSG00000049883",1964.92369558113,-0.096581003657212,0.125749746946044,-0.768041336088354,0.442462627409238,0.659731877009715
"ENSG00000050130",4498.06840680035,0.0280495397554753,0.103486169110324,0.271046266342823,0.786355448239905,0.895487487144329
"ENSG00000050165",2231.22600536231,0.877231411985064,0.124329602858962,7.05569222303546,1.71743584398192e-12,6.79455215489762e-11
"ENSG00000050344",2201.42189551049,-0.112519841263074,0.132927956136748,-0.846472363927126,0.397289284542139,0.619824286968626
"ENSG00000050393",3070.16025386201,-0.495545996905958,0.10978733955415,-4.51368981995909,6.37093752369919e-06,7.7582994163026e-05
"ENSG00000050405",8956.85802962025,0.625737217142616,0.0896878449800655,6.97683412152109,3.01905809287888e-12,1.15144124482364e-10
"ENSG00000050426",4304.36805789313,-0.0118360477920004,0.0977693971220316,-0.121060865060129,0.903642826290267,0.955098662265853
"ENSG00000050438",2997.92981296827,0.261417009662924,0.130953349122334,1.99626058756782,0.0459055656375987,0.140643828915502
"ENSG00000050555",2632.31602609601,0.0751928697777179,0.129585028570688,0.58025892811144,0.561740020177656,0.757239640693799
"ENSG00000050628",90.4622835092104,-0.421538083019193,0.517059562099225,-0.815260201953869,0.414923384284939,0.635689517864999
"ENSG00000050730",2.15684581790949,2.62533832719251,4.02531953873352,0.652206191814158,0.514268166124555,NA
"ENSG00000050748",3926.30172789653,-0.154582670535027,0.102479884394721,-1.50841964204041,0.131447159005562,0.303239863188927
"ENSG00000050767",21.8403439836374,1.51865464034815,1.23662264440556,1.22806633633832,0.219422066833792,NA
"ENSG00000050820",11109.6145474397,0.257975839850262,0.0657015326188766,3.92648130975476,8.61975869288843e-05,0.000773201591944149
"ENSG00000051009",797.20829115744,-0.116556733138634,0.191769555996321,-0.607795812703815,0.543322906807553,0.744465194267883
"ENSG00000051108",6126.01464563962,0.256439106941247,0.101460407665349,2.52747956411796,0.0114884509779505,0.047943407072507
"ENSG00000051128",4346.41913553078,0.238696741848266,0.0881302081208621,2.70845544266634,0.00675971882246797,0.031253037574172
"ENSG00000051180",1279.46167093373,-0.544347522570966,0.199067415178805,-2.73448832438009,0.00624773110728767,0.029354184794772
"ENSG00000051341",1671.01559315971,-0.656574451203418,0.145245156798133,-4.52045676205196,6.17063477428251e-06,7.54325714451875e-05
"ENSG00000051382",1454.81130822787,0.0510710573255423,0.154164928599028,0.331275457976403,0.740436427397875,0.871763162027872
"ENSG00000051523",46.4488904926058,-0.424233472600986,0.819119021418963,-0.517914321982274,0.604518048970239,0.787813361826576
"ENSG00000051596",6449.39880088331,-0.099735945510724,0.0916992716573288,-1.08764163235044,0.276753344073359,0.497961894348083
"ENSG00000051620",3928.08214403254,0.0767622884016959,0.098180772915209,0.781846446330071,0.434304821174957,0.653534805116823
"ENSG00000051825",3541.66511158928,-0.328554092359173,0.119489588513907,-2.74964619466351,0.00596596430324058,0.0282271462731358
"ENSG00000052126",12202.5315070992,0.178784129331363,0.0761526925740413,2.34770594825043,0.0188894272128755,0.0714429132921693
"ENSG00000052344",11.4048467002438,-3.41596450534041,2.02735816852696,-1.68493389987542,0.0920013252142842,NA
"ENSG00000052723",5767.37657443794,0.236485284788166,0.0781063510528376,3.02773438523824,0.00246394553862167,0.0135781669598888
"ENSG00000052749",6199.69319460816,-0.0342427546476892,0.0886421671523975,-0.386303220552106,0.699272115628374,0.846948647149078
"ENSG00000052795",1602.66016802426,-0.287929988310527,0.14141959876202,-2.03599777421978,0.0417505787734818,0.130529035740801
"ENSG00000052802",5871.91478989633,-0.514493612490573,0.110038590548787,-4.67557435918327,2.93132035475524e-06,3.88497657683562e-05
"ENSG00000052841",7621.60374576449,0.0653054633551428,0.0742599909641328,0.879416527086369,0.37917547427855,0.602920090274552
"ENSG00000052850",10.7525363846662,0.541341636123063,1.92027844495927,0.281907885569451,0.778014142862625,NA
"ENSG00000053108",32.5069686566328,1.22532722390068,0.893855614145352,1.37083350432638,0.17042686396792,0.362168472013068
"ENSG00000053254",7916.54050955371,0.00450792128683761,0.102644770225171,0.0439176908570073,0.964970013641146,0.983262896288639
"ENSG00000053328",33.2320670843972,0.0600504866709652,0.899037052259185,0.0667942289142196,0.946745517810035,0.974596596626119
"ENSG00000053371",984.651359982007,-0.563852225191847,0.17023889438594,-3.31212339709846,0.000925906957900705,0.00595937849391048
"ENSG00000053372",3622.18233113786,-0.416830768636876,0.105197415057697,-3.96236702592226,7.42103408606068e-05,0.000679862477561688
"ENSG00000053438",4037.83299936113,0.282687131248009,0.0997926434174296,2.83274519611167,0.00461501568026439,0.0228722995883219
"ENSG00000053501",1079.86308372401,0.0634910388835165,0.172569031234944,0.367916760204075,0.712935302621451,0.855092236266332
"ENSG00000053524",307.674501055516,-0.0523714786387729,0.312010759256633,-0.167851515003996,0.8667000942594,0.937673498059071
"ENSG00000053702",226.249310657959,-0.0394503800654977,0.407464151900691,-0.0968192658948627,0.922869923840988,0.964422336344168
"ENSG00000053747",50.649972771681,-1.12735299337909,0.841529586061356,-1.33964748483234,0.180359978244183,0.376896590333586
"ENSG00000053770",3044.0739887332,0.014054642250567,0.103420408173228,0.135898151040225,0.89190179717227,0.949070398917957
"ENSG00000053900",1936.66646916302,-0.262629374652791,0.139360770323017,-1.88452872385864,0.0594934932401878,0.170575899854326
"ENSG00000053918",2.11242290287821,-2.58296859195216,3.41148347309951,-0.757139412317127,0.448966344035259,NA
"ENSG00000054116",2003.39841499206,-0.0643596128604731,0.138132241280273,-0.465927521800548,0.641267380553734,0.811224659586907
"ENSG00000054118",9231.42661811668,0.0255936684095494,0.0970571534997342,0.2636968784544,0.792013501058763,0.899149312644626
"ENSG00000054148",5282.68765852741,0.195229335585137,0.107092390703148,1.82299913470321,0.0683035219471113,0.189636416475044
"ENSG00000054179",5.28093166476137,0.776557499722127,2.18289719964916,0.355746253120365,0.722030602988005,NA
"ENSG00000054219",66.5896098485949,0.163613245114956,0.682098637290729,0.239867427040789,0.810433033202559,0.908901132505007
"ENSG00000054267",6304.32100117286,0.293532954537873,0.0882233348119642,3.32715777706088,0.000877366819359919,0.0057000171140115
"ENSG00000054277",250.641509858599,0.000953355513894455,0.370279313425369,0.00257469288541988,0.997945694567595,0.99896230899126
"ENSG00000054282",1216.90760005484,0.105314368012364,0.174315463718517,0.604159641180342,0.545737510436533,0.746208117222698
"ENSG00000054356",18.9717350955426,-1.75200554116019,1.14940294749956,-1.5242744461127,0.127440167838098,NA
"ENSG00000054523",4881.86967494695,0.0182012005924,0.138614952907336,0.131307627428676,0.8955319582203,0.950516568575524
"ENSG00000054598",678.757626457175,-0.62197422281949,0.222615103519571,-2.79394440442721,0.00520694295976625,0.02523193809632
"ENSG00000054611",1232.00431569865,0.243795822723495,0.154221029027347,1.58082087936441,0.11391899909863,0.274012063167666
"ENSG00000054654",3606.02610433388,-0.344200573347372,0.156494713726051,-2.19943897881372,0.0278467235953126,0.0962545765861366
"ENSG00000054690",387.466175134577,-0.060155366349988,0.273630210325012,-0.219841830617082,0.825994340350788,0.917089935839369
"ENSG00000054793",9017.02842906922,0.194859670845908,0.0851988296411997,2.28711675578791,0.0221890091231973,0.0809018801227259
"ENSG00000054965",6304.65929953328,0.223249913089992,0.0951065233699926,2.34736698576904,0.0189066224831828,0.0714569686246529
"ENSG00000054967",1131.6021926644,-0.0974251001350604,0.157467385797881,-0.618700181256017,0.536113890577132,0.738788260613353
"ENSG00000054983",2276.77390814792,-0.121872301349161,0.128101307427592,-0.951374375457078,0.34141436347398,0.566908961859487
"ENSG00000055044",10748.051632087,-0.288104416811173,0.0665558922359492,-4.32875898935898,1.49951921405801e-05,0.000165406925933412
"ENSG00000055070",535.124004314372,0.569180391784853,0.331246956956042,1.71829621324004,0.0857425997350267,0.225136256593341
"ENSG00000055118",5581.45038107605,-0.0105385125884953,0.0845294549269831,-0.124672667031847,0.900782697086764,0.953480733076066
"ENSG00000055130",15306.464534169,-0.168524138487986,0.0715439445587797,-2.35553322545038,0.0184961428735482,0.0701891329660965
"ENSG00000055147",2285.93251745503,0.340895277065509,0.1162962814865,2.93126549454705,0.00337584134746158,0.0176900760428431
"ENSG00000055163",13638.0518059773,1.09373003081903,0.0718782047534039,15.2164350037865,2.75119960100134e-52,2.30289886601712e-49
"ENSG00000055208",5247.29296471804,0.255286475291661,0.0825116319565007,3.09394529278302,0.00197513903649837,0.0112313777802155
"ENSG00000055211",2756.21138437261,-0.218841096699627,0.12931344323031,-1.69233059790905,0.0905829569219725,0.233489683450089
"ENSG00000055332",6979.13704888444,-0.051648979494648,0.0948666917632391,-0.544437447271266,0.58614048261708,0.773827700330927
"ENSG00000055483",13507.405467224,-0.266991674651638,0.0671726525847177,-3.97470792618931,7.04656778068752e-05,0.000651183114375679
"ENSG00000055609",5455.94451354212,0.376587194510528,0.092154055398453,4.08649617081149,4.37936710495771e-05,0.000425730161596867
"ENSG00000055732",221.812264007582,-0.334822526868422,0.406828448528112,-0.823006670452363,0.410504200153332,0.632208633348247
"ENSG00000055813",164.249926385494,-0.0645455954780491,0.428057543821027,-0.150787193006546,0.880143589248392,0.944330003602943
"ENSG00000055917",14173.2228690637,-0.005964895595382,0.0692814574413541,-0.0860965663205225,0.931389653170096,0.968031698079807
"ENSG00000055950",3362.09877512477,-0.0451678212044857,0.116291540799323,-0.388401605946808,0.697718855959722,0.846222884556045
"ENSG00000055955",31.5980730712538,0.310937797350599,0.997696144692526,0.311655807236205,0.755302116941004,0.879654352312714
"ENSG00000056050",2439.74041843237,-0.825852633315353,0.126266850175412,-6.54053405282591,6.12995371478783e-11,1.85343695589326e-09
"ENSG00000056097",11434.4666005816,-0.0519697846132837,0.0670140069452704,-0.77550630058171,0.438040543889019,0.656297391428258
"ENSG00000056277",1754.69219853593,-0.152182818595262,0.140173966728715,-1.08567105680749,0.277624550199863,0.499077749110277
"ENSG00000056291",16.3940680016299,1.08256846761618,1.36867756918972,0.790959457498141,0.428967650285269,NA
"ENSG00000056487",47.8918430306087,-0.353590183595083,0.771247919305869,-0.458465008130353,0.646618396500994,0.814348111956715
"ENSG00000056558",15.3295617475406,-0.793448398944252,1.56815815902657,-0.505974728618433,0.612874390511299,NA
"ENSG00000056586",7141.94147150242,0.213359190260889,0.0916653379162342,2.32758854231096,0.0199339624281497,0.0743344007442058
"ENSG00000056736",820.949639993394,-1.18118073086786,0.204453816362296,-5.77724961012607,7.59315983431306e-09,1.63706977992437e-07
"ENSG00000056972",3781.27923355918,0.023727472069735,0.0936079757895121,0.253477034084028,0.799899605949223,0.903793295213512
"ENSG00000056998",1770.95022242871,0.377468085876153,0.151530556539395,2.49103609527111,0.0127371179203261,0.0520079906045868
"ENSG00000057019",10865.2637529546,-0.0831356846568373,0.0807336556207268,-1.02975251173309,0.303126198189667,0.527599666579054
"ENSG00000057252",3903.30594652276,-0.446241504066057,0.103291960291308,-4.32019590689874,1.55890742984486e-05,0.000171695732439422
"ENSG00000057294",1322.19621437813,0.715354381365959,0.15264208861425,4.68648187312065,2.7794142405601e-06,3.70216114588507e-05
"ENSG00000057468",9.18050772741374,0.0590622419172904,1.62257477533431,0.0364003205369204,0.970963158598695,NA
"ENSG00000057593",20.7684214036323,-0.868613476137139,1.16784286504788,-0.74377598402464,0.457012011654478,NA
"ENSG00000057608",10534.3006260035,-0.223162919685842,0.0725685412564513,-3.0752019514517,0.00210360062057823,0.0118553027178158
"ENSG00000057657",1298.40852777592,1.40384039820637,0.195868363366005,7.16726465714686,7.65110359597348e-13,3.15241325363633e-11
"ENSG00000057663",3117.23362808997,-0.0748924043853145,0.11792115769915,-0.635105742231485,0.52535945221904,0.730743110730419
"ENSG00000057704",41.366098648362,-0.116050249924544,0.771843895895104,-0.150354560736612,0.880484888939649,0.944441334976474
"ENSG00000057757",1657.55069235937,-0.13446025555496,0.145317314539335,-0.925287230783255,0.35481651909397,0.579780326689664
"ENSG00000057935",2686.18088105655,0.245569689924366,0.105201199086976,2.3342860352888,0.019580749467156,0.0734116547679511
"ENSG00000058056",3004.6823172816,-0.445310467576481,0.110099727641961,-4.04461007410128,5.24102798800074e-05,0.000500319982720071
"ENSG00000058063",4790.16944473506,0.166274270057063,0.10476380760373,1.58713465900359,0.112482149617641,0.271706060122866
"ENSG00000058085",98.0635045608979,-0.453714267507864,0.710615052479678,-0.6384810818806,0.523160565058291,0.728704293806889
"ENSG00000058091",1119.11641102626,-0.442600213033212,0.16884049712875,-2.6214102692182,0.00875668106682166,0.0384607168425108
"ENSG00000058262",27374.8456215038,0.380064963915084,0.0633821617194101,5.99640267237356,2.01736424872757e-09,4.79583871625759e-08
"ENSG00000058272",6220.21198060679,0.30472368290368,0.0831167054531316,3.66621464653107,0.000246167323934349,0.00193431082996634
"ENSG00000058335",36.4271938858003,0.862105848483266,1.0742644211477,0.802508052498124,0.422259132272003,0.641899089144511
"ENSG00000058404",187.382587619618,1.1889009377312,0.413719745706544,2.8736867168397,0.00405711182772946,0.0206941329404135
"ENSG00000058453",3112.10316111881,0.536424471129305,0.105840613784228,5.0682290280637,4.0153408918789e-07,6.41164473337771e-06
"ENSG00000058600",4968.07903747205,0.126062653785007,0.0931100826606694,1.35390980420918,0.175765155234692,0.370247553490403
"ENSG00000058668",4811.97396083058,0.0387851873407423,0.09332848523702,0.415577165344988,0.677719438751226,0.83347123058301
"ENSG00000058673",23648.7554859236,0.200295520313525,0.0584625848571333,3.42604626194672,0.000612436061834932,0.00423854792316047
"ENSG00000058729",2453.83495067716,-0.162590674017075,0.125618057068338,-1.29432565517729,0.195552958399128,0.396492938168517
"ENSG00000058799",734.716626541401,0.106717871583636,0.215230244860823,0.495831204636898,0.620013506912657,0.796888218356142
"ENSG00000058804",2712.79931695343,-0.221809553602989,0.107302078010504,-2.06715058753361,0.0387199665744957,0.123135842511653
"ENSG00000058866",607.657405829899,0.27586726003983,0.241182199723164,1.14381268748887,0.25270132697148,0.470935306322289
"ENSG00000059122",4555.30386341319,0.49870997088712,0.0904509122128163,5.51359802445924,3.51571076838566e-08,6.83543570420606e-07
"ENSG00000059145",1928.6084217623,0.31919170835022,0.129909718453652,2.45702717356052,0.0140092089566723,0.0561356662249728
"ENSG00000059377",160.032337892546,-0.181293962505037,0.399712897377408,-0.453560452250955,0.650145223476437,0.816329723078954
"ENSG00000059378",855.409239266497,-0.384225076837599,0.204096973400216,-1.88256136500451,0.0597598363409319,0.171085551855523
"ENSG00000059573",11615.7044154515,-0.191233316820108,0.0732988866278397,-2.60895254509194,0.00908198360323475,0.0396159811370942
"ENSG00000059588",4224.54479762182,-0.536306513992848,0.0944567762006976,-5.67779820108753,1.36439538352105e-08,2.82176127171896e-07
"ENSG00000059691",1881.54270757099,-0.180945800686653,0.131651702830215,-1.37442810686627,0.169308815322348,0.360563390316902
"ENSG00000059728",849.57214351814,0.822154255955111,0.186366989874567,4.41148004004603,1.02666419877277e-05,0.000117807124222814
"ENSG00000059758",1663.72199693639,0.0969993690526457,0.142916016868089,0.678715872288661,0.497317907237404,0.707707945302762
"ENSG00000059769",1130.74548817006,-0.202810032803793,0.173371880730705,-1.16979773161032,0.242082376752398,0.456981140403296
"ENSG00000059804",937.520887968922,0.382180715758121,0.181713539254368,2.10320440252464,0.0354479056173212,0.11543069020022
"ENSG00000059915",476.814350205825,-0.277630911035993,0.279571061234137,-0.993060260995612,0.320680588423615,0.546049687182995
"ENSG00000060069",2751.44534841575,-0.0226013788340463,0.108595420779884,-0.208124602968828,0.83513167736225,0.92157020159304
"ENSG00000060138",18575.8170288908,0.381331862165695,0.0788723025398351,4.83480068269974,1.33279108514696e-06,1.8993467220589e-05
"ENSG00000060140",4.14578538353613,-2.64151686086639,2.98716717423543,-0.884288259341392,0.376540624477662,NA
"ENSG00000060237",10156.2571906559,-0.229906002219722,0.0842676218529375,-2.72828397389628,0.00636647747768911,0.0297801346485787
"ENSG00000060339",11785.7986010592,0.0741986243315566,0.0672120806513261,1.10394773696226,0.269615809422153,0.489692895742176
"ENSG00000060491",6831.41354094946,0.0239866904640702,0.0807225468552798,0.297149822429089,0.766352128399157,0.885809670748829
"ENSG00000060558",11.292161142859,-3.01499235383643,2.1627147072167,-1.39407770418159,0.163294141155804,NA
"ENSG00000060642",448.261953818408,0.215100652412068,0.249520311232582,0.862056685283504,0.388656325358615,0.61206355194969
"ENSG00000060656",538.686671015761,1.13044348703385,0.297016941998492,3.80598991905177,0.000141238135458398,0.00119481452464381
"ENSG00000060688",2181.08686791276,-0.235424343545261,0.121494443331802,-1.9377375383524,0.0526552516767817,0.156120268953679
"ENSG00000060709",7365.35549126374,0.349165324844426,0.0892870284614192,3.91059407913098,9.20693899077836e-05,0.000818028814018654
"ENSG00000060718",10.62462869558,0.88640813381612,2.15657802796002,0.41102530134493,0.681053982277052,NA
"ENSG00000060749",3948.05126282496,-0.155456951082899,0.095031703744074,-1.63584303930353,0.101872441756499,0.253281272807492
"ENSG00000060762",1657.97127212106,-0.120714063282053,0.14592154175303,-0.827253206290542,0.408093560198657,0.630033937091256
"ENSG00000060971",1722.43652563953,0.00698845946226239,0.169455727815304,0.0412406210894174,0.967104070257339,0.984148680574326
"ENSG00000060982",23630.8079216074,-0.300733419223792,0.0651252460669008,-4.6177701795531,3.87885486974236e-06,5.01594980306475e-05
"ENSG00000061273",6693.14585929967,0.017885958783855,0.0810604330696671,0.220649682052438,0.825365213630585,0.916644121918076
"ENSG00000061337",1329.98859406749,-0.32752699980156,0.153432700480495,-2.13466229021496,0.0327886053688638,0.109139803220262
"ENSG00000061455",16.1844015668668,-0.411517362077454,1.37731448893272,-0.298782424336752,0.765106062079084,NA
"ENSG00000061656",94.8169096379639,-0.783642251695564,0.521108288793295,-1.50379924585388,0.132633065436813,0.305267188524902
"ENSG00000061676",12865.0343195002,-0.133589273123435,0.066399594805972,-2.01189892067564,0.0442305932115469,0.13667055652544
"ENSG00000061794",4233.15691574763,-0.274476400892099,0.103001960592195,-2.6647687025959,0.00770412910845363,0.0347002178818597
"ENSG00000061918",496.505360075729,-0.674050368884885,0.259922625464163,-2.59327316227736,0.00950672291663808,0.0411079176906504
"ENSG00000061936",5270.6493426831,-0.129551097101151,0.0908490425934821,-1.42600398862591,0.153867190730299,0.338548772672406
"ENSG00000061938",3089.54629585637,0.07506086041578,0.129312264344105,0.580462037352004,0.561603080096489,0.75718339995376
"ENSG00000061987",4524.1023312253,0.529506939531871,0.0963541403144141,5.49542487540267,3.89770846187763e-08,7.5229557497211e-07
"ENSG00000062038",128.551917504238,1.21725746570418,0.513894504213488,2.36869134758929,0.0178511437506641,0.0682462957236927
"ENSG00000062194",8893.1776768839,-0.0744011439170118,0.0731446885406047,-1.01717767074378,0.309068916368608,0.533937871597473
"ENSG00000062282",64.2573352941191,-1.2621460679944,0.654599289056752,-1.92812013256704,0.0538401853611047,0.158561695578483
"ENSG00000062370",801.811897442484,0.232185909260044,0.180364943118739,1.28731174276583,0.197985652240681,0.399180655984919
"ENSG00000062485",13889.2428125281,-0.125992568464389,0.0802706539329716,-1.56959688617457,0.116508923396155,0.278686912517989
"ENSG00000062524",227.134607289827,-0.127078154127887,0.364225977065743,-0.348899205794288,0.727164981445426,0.863622974460719
"ENSG00000062582",5392.8325694297,-0.148381305199305,0.141363993493817,-1.04964002170605,0.293883649192371,0.51679849145903
"ENSG00000062598",3431.13432788831,0.0312057835765141,0.0980198109680973,0.318362005275349,0.750210355483084,0.877240312741928
"ENSG00000062650",5926.84667317658,-0.0144639317271256,0.0858329674830079,-0.168512544203823,0.866180075937058,0.937570811114338
"ENSG00000062716",35038.0412070596,0.283072271321572,0.0758332736558686,3.73282409785121,0.000189344829028031,0.00153483188627003
"ENSG00000062725",9076.14388837227,0.535153799379672,0.0751598965082949,7.12020404818694,1.07767398976112e-12,4.37227732988799e-11
"ENSG00000062822",4492.20214420381,-0.710682324949242,0.112601844006099,-6.31146258058395,2.76410639392246e-10,7.6452779285118e-09
"ENSG00000063015",3.24751613802564,-0.609573213570635,3.64103136379426,-0.167417732138239,0.867041373850236,NA
"ENSG00000063046",56170.6058777942,0.309223607253714,0.0504995955323227,6.12328879061601,9.16633367064565e-10,2.30302323377486e-08
"ENSG00000063127",595.191238926754,0.205081512665892,0.268007830016607,0.765207168212899,0.444148191893353,0.661173112488808
"ENSG00000063169",1644.04052811944,0.160195341481436,0.129957978408281,1.2326703096147,0.217698793329063,0.425707808816601
"ENSG00000063176",1705.77156199887,0.018859386603507,0.136458739546805,0.138205780488236,0.890077786771859,0.948017487330541
"ENSG00000063177",50104.1058930185,0.135495230936116,0.0633003428544195,2.14051338154254,0.0323133005437394,0.108009821741831
"ENSG00000063180",1270.44304053497,-0.0267283646799712,0.150554599908009,-0.177532700404389,0.859089981956235,0.934273803753448
"ENSG00000063241",1861.37194500715,-0.188216977680901,0.137176779195786,-1.37207608156675,0.170039754505835,0.361539071612405
"ENSG00000063244",21124.1778256933,-0.199577128676801,0.0654709699970389,-3.04833010242292,0.00230116993859796,0.0127741035614178
"ENSG00000063245",8086.57899312769,-0.18041635816862,0.10095913760073,-1.78702356672384,0.0739336796762533,0.201411654945381
"ENSG00000063322",3737.00857677285,-0.14372192924556,0.0933107858001864,-1.54024990801516,0.123499448798091,0.290767614165038
"ENSG00000063438",2608.58056924948,0.277754970344448,0.125568847723494,2.21197355379156,0.0269684923057835,0.0939143642722094
"ENSG00000063515",1.28620153090271,-6.85107978234917,6.49574542030543,-1.05470263057616,0.291561348320524,NA
"ENSG00000063587",1948.76487588006,0.315292641021206,0.133909571722762,2.3545190755592,0.0185466917516962,0.070330611735569
"ENSG00000063601",3073.47908970258,0.0829968880396576,0.111830207988207,0.742168771146435,0.457985086934813,0.672557232004733
"ENSG00000063660",14215.095030402,1.35773140807314,0.0635171496118114,21.3758239526017,2.24328421594291e-101,5.94619869505933e-98
"ENSG00000063761",422.596553146069,-0.127813013118066,0.250696794812301,-0.509831061915893,0.610169822170969,0.791364409953869
"ENSG00000063854",3171.42503894783,0.350921950630234,0.112072143183326,3.13121477525597,0.0017408479587327,0.0100934910447265
"ENSG00000063978",6042.77516580796,-0.232348349362719,0.0811530770890862,-2.86308736152613,0.00419534872160444,0.0212692057369199
"ENSG00000064012",1355.45552391918,-0.0047559351161255,0.152693394310377,-0.0311469604667914,0.975152338782513,0.988585411298379
"ENSG00000064042",20660.4752568367,-0.0911191545065872,0.0805498040994448,-1.13121509760711,0.257964568933794,0.47644507076101
"ENSG00000064102",3102.11326446177,-0.0348625016002131,0.112526859329575,-0.309814934922388,0.756701693631885,0.880475986057133
"ENSG00000064115",13534.5762593385,0.614997855340237,0.0639637638825878,9.61478527857007,6.92536908346543e-22,7.81142339740668e-20
"ENSG00000064195",723.462537910521,-0.0388686283168285,0.201671219724957,-0.192732648564521,0.847168352943048,0.927966960247317
"ENSG00000064199",822.060709419328,0.190254485219168,0.191396996351572,0.994030673656418,0.320207934360368,0.545655442201695
"ENSG00000064201",165.711340238294,-1.77399777574567,0.649093197029636,-2.73304016104897,0.00627526801242471,0.0294487643758048
"ENSG00000064205",13.5792949425239,-1.22029320526238,1.44631356666605,-0.843726584184175,0.398822208646944,NA
"ENSG00000064225",738.768213286457,-0.784250980756285,0.221367196862703,-3.54276058906187,0.000395961997838861,0.00291006451646453
"ENSG00000064270",7.97438295109071,-0.88854147044499,2.65949802300761,-0.334101196074643,0.738303197544703,NA
"ENSG00000064300",1555.22974083643,0.773395732195865,0.154643603029235,5.00114920401625,5.69895854984359e-07,8.79109959036978e-06
